base,profile,target,rank,action_key,source,mode,alpha,cap,anchor_ref,full_logloss,last_logloss,full_delta_vs_base,last_delta_vs_base,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,public_risk,bad_alignment,train_cap_scale,test_cap_scale,base_safe
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,tight,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.024,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.014,base,0.6903035308839306,0.627600291997278,-0.002213489544036107,-0.003198603107134046,-0.0025763257399918915,-0.010484077303123396,0.005179544600705865,0.0020954866865402363,0.5,0.5,0.0021212464016636154,3.8355527267350543e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6903035308839306,0.627600291997278,-0.002213489544036107,-0.003198603107134046,-0.0025763257399918915,-0.010484077303123396,0.005179544600705865,0.0020954866865402363,0.5,0.5,0.0021212464016636154,3.8355527267350543e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6903035308839306,0.627600291997278,-0.002213489544036107,-0.003198603107134046,-0.0025763257399918915,-0.010484077303123396,0.005179544600705865,0.0020954866865402363,0.5,0.5,0.0021212464016636154,3.8355527267350543e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.014,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.018,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.014,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.014,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.018,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,balanced,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.024,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,0,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.014,base,0.6903035308839306,0.627600291997278,-0.002213489544036107,-0.003198603107134046,-0.0025763257399918915,-0.010484077303123396,0.005179544600705865,0.0020954866865402363,0.5,0.5,0.0021212464016636154,3.8355527267350543e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,1,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.018,base,0.6903035308839306,0.627600291997278,-0.002213489544036107,-0.003198603107134046,-0.0025763257399918915,-0.010484077303123396,0.005179544600705865,0.0020954866865402363,0.5,0.5,0.0021212464016636154,3.8355527267350543e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,2,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p05__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.05,0.024,base,0.6903035308839306,0.627600291997278,-0.002213489544036107,-0.003198603107134046,-0.0025763257399918915,-0.010484077303123396,0.005179544600705865,0.0020954866865402363,0.5,0.5,0.0021212464016636154,3.8355527267350543e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,3,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.014,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,4,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.018,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,5,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_composite_last0.586688_full0.592353__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_composite_last0.586688_full0.592353,logit,0.08,0.024,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,6,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.014,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,7,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.018,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,8,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_full_last0.587857_full0.591406__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_full_last0.587857_full0.591406,logit,0.08,0.024,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,9,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p014__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.014,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,10,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p018__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.018,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,q2_force,Q2,11,Q2__target_weighted_single_model_lgbm_20260622_target_weighted_single_last_last0.586345_full0.593006__logit__a0p08__cap0p024__base,target_weighted_single_model_lgbm_20260622/target_weighted_single_last_last0.586345_full0.593006,logit,0.08,0.024,base,0.6890265235418638,0.6257746403078429,-0.003490496886102923,-0.005024254796569094,-0.0038533330820587075,-0.012309728992558444,0.006850575017186074,0.001901970223028428,0.5,0.5,0.0028925617354308903,4.764419122151565e-05,1.0,1.0,public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9
